ID,song,measure,ending,empty,key.local.major,key.global.major,tonic.local,tonic.global,chord.maj,chord.min,chord.aug,chord.dim,chord.sus4,chord.dom7,chord.min7,roman.numeral,roman.numeral.label,prev.roman.numeral,prev.roman.numeral.label,note.density,note.pitch.mean,note.velocity,rhythm.density,tempo,valence,arousal,valence.category,arousal.category,prev.valence,prev.arousal,prev.valence.category,prev.arousal.category,predicted.valence,predicted.arousal,predicted.valence.category,predicted.arousal.category
1417,Battle_of_Olympus_ABraveWarrior.mid,12,0,0,0,1,F#,C,0,10,0,6,0,0,0,40,#iio,24,vii,2.6875,60.37209302325581,96.25,5,400000.0,0.5216666666666667,-0.15666666666666668,M,L,0.46666666666666673,-0.17833333333333334,M,L,0.24631238953488366,0.22908612499999997,M,H
1418,Battle_of_Olympus_ABraveWarrior.mid,13,0,0,0,1,C,C,4,3,0,0,2,2,5,78,iv7,40,#iio,2.4375,64.92307692307692,80.0,8,400000.0,0.5116666666666666,-0.13499999999999998,M,M,0.5216666666666667,-0.15666666666666668,M,L,0.47531476923076926,0.2048321250000001,H,M
1419,Battle_of_Olympus_ABraveWarrior.mid,14,0,0,0,1,F,C,0,5,0,0,5,4,0,18,iv,78,iv7,2.375,63.5,80.0,6,400000.0,0.4733333333333334,-0.07166666666666667,M,M,0.5116666666666666,-0.13499999999999998,M,M,0.38780050000000005,0.1790032500000001,H,M
1420,Battle_of_Olympus_ABraveWarrior.mid,15,0,0,0,1,C,C,2,6,0,0,1,7,0,13,i,18,iv,1.8125,62.06896551724138,75.0,6,400000.0,0.5066666666666667,-0.024999999999999994,M,M,0.4733333333333334,-0.07166666666666667,M,M,0.4459196896551723,0.15290937500000018,H,M
1421,Battle_of_Olympus_ABraveWarrior.mid,16,0,0,0,1,C,C,0,10,0,0,0,0,6,13,i,13,i,2.5625,66.41463414634146,80.0,7,400000.0,0.5483333333333333,-0.026666666666666658,H,M,0.5066666666666667,-0.024999999999999994,M,M,0.44194414634146334,0.21409687500000002,H,H
1422,Battle_of_Olympus_ABraveWarrior.mid,17,0,0,0,1,F,C,0,3,0,0,6,0,7,78,iv7,13,i,2.375,69.34210526315789,80.0,7,400000.0,0.5816666666666667,-0.021666666666666664,H,M,0.5483333333333333,-0.026666666666666658,H,M,0.4786741842105264,0.15699225,H,M
1423,Battle_of_Olympus_ABraveWarrior.mid,18,0,0,0,1,G,C,2,2,0,0,6,3,3,49,Isus4,78,iv7,2.0,64.3125,80.0,6,400000.0,0.6283333333333333,-0.008333333333333337,H,M,0.5816666666666667,-0.021666666666666664,H,M,0.4656846875000001,0.11689400000000011,H,M
1424,Battle_of_Olympus_ABraveWarrior.mid,19,0,0,0,1,C,C,4,3,0,0,2,2,5,78,iv7,49,Isus4,2.4375,64.92307692307692,80.0,8,400000.0,0.645,-0.00833333333333334,H,M,0.6283333333333333,-0.008333333333333337,H,M,0.47531476923076926,0.2048321250000001,H,M
1425,Battle_of_Olympus_ABraveWarrior.mid,20,0,0,0,1,F,C,0,5,0,0,5,4,0,18,iv,78,iv7,2.375,63.5,80.0,6,400000.0,0.6416666666666667,0.001666666666666659,H,M,0.645,-0.00833333333333334,H,M,0.38780050000000005,0.1790032500000001,H,M
1426,Battle_of_Olympus_ABraveWarrior.mid,21,0,0,0,1,C,C,2,6,0,0,1,7,0,13,i,18,iv,1.8125,62.06896551724138,75.0,6,400000.0,0.6416666666666667,0.001666666666666659,H,M,0.6416666666666667,0.001666666666666659,H,M,0.4459196896551723,0.15290937500000018,H,M
1427,Battle_of_Olympus_ABraveWarrior.mid,22,0,0,0,1,C,C,0,10,0,0,0,0,6,13,i,13,i,2.5625,66.41463414634146,80.0,7,400000.0,0.6483333333333333,-0.003333333333333327,H,M,0.6416666666666667,0.001666666666666659,H,M,0.44194414634146334,0.21409687500000002,H,H
1428,Battle_of_Olympus_ABraveWarrior.mid,23,0,0,0,1,F,C,0,3,0,0,6,0,7,78,iv7,13,i,2.375,69.34210526315789,80.0,7,400000.0,0.6533333333333333,-0.004999999999999995,H,M,0.6483333333333333,-0.003333333333333327,H,M,0.4786741842105264,0.15699225,H,M
1429,Battle_of_Olympus_ABraveWarrior.mid,24,0,0,0,1,G,C,2,1,0,0,2,3,8,80,v7,78,iv7,2.3125,61.86486486486486,80.0,8,400000.0,0.6566666666666666,-0.004999999999999995,H,M,0.6533333333333333,-0.004999999999999995,H,M,0.48818797297297306,0.194052375,H,M
1430,Battle_of_Olympus_ABraveWarrior.mid,25,0,0,1,1,A#,C,10,0,0,0,5,0,1,80,v7,80,v7,2.75,66.86363636363636,100.0,8,400000.0,0.6566666666666666,0.004999999999999995,H,M,0.6566666666666666,-0.004999999999999995,H,M,0.4620815,0.22439649999999994,H,H
1431,Battle_of_Olympus_ABraveWarrior.mid,26,0,0,0,1,G,C,0,2,0,0,3,0,11,20,v,80,v7,2.875,70.39130434782606,100.0,8,400000.0,0.6566666666666666,0.020000000000000007,H,M,0.6566666666666666,0.004999999999999995,H,M,0.4506011739130435,0.23146625000000004,H,H
1432,Battle_of_Olympus_ABraveWarrior.mid,27,0,0,1,1,C,C,2,0,0,0,14,0,0,75,ii7,20,v,2.5,66.475,95.0,8,400000.0,0.66,0.05000000000000001,H,M,0.6566666666666666,0.020000000000000007,H,M,0.4488605250000001,0.20341700000000001,H,M
1433,Battle_of_Olympus_ABraveWarrior.mid,28,0,0,0,1,G,C,0,6,0,0,5,0,5,80,v7,75,ii7,2.875,70.56521739130434,100.0,8,400000.0,0.665,0.065,H,M,0.66,0.05000000000000001,H,M,0.40854969565217397,0.25608625,H,H
1434,Battle_of_Olympus_ABraveWarrior.mid,29,0,0,0,1,D,C,6,0,0,0,6,0,4,80,v7,80,v7,2.625,67.14285714285715,100.0,8,400000.0,0.66,0.11,H,M,0.665,0.065,H,M,0.4434562857142858,0.21077675,H,H
1435,Battle_of_Olympus_ABraveWarrior.mid,30,0,0,1,1,F,C,2,0,0,0,6,4,4,75,ii7,80,v7,2.625,63.90476190476191,100.0,8,400000.0,0.6516666666666666,0.13833333333333334,H,M,0.66,0.11,H,M,0.44788380952380963,0.23663675,H,H
1436,Battle_of_Olympus_ABraveWarrior.mid,31,0,0,0,1,G,C,0,7,0,0,5,0,4,80,v7,75,ii7,2.875,70.02173913043478,100.0,8,400000.0,0.6449999999999999,0.1516666666666667,H,M,0.6516666666666666,0.13833333333333334,H,M,0.39963806521739137,0.2629262500000001,H,H
1437,Battle_of_Olympus_ABraveWarrior.mid,32,0,0,0,1,G,C,0,2,0,0,3,0,11,20,v,80,v7,2.875,70.39130434782606,100.0,8,400000.0,0.6416666666666667,0.16833333333333333,H,M,0.6449999999999999,0.1516666666666667,H,M,0.4506011739130435,0.23146625000000004,H,H
1438,Battle_of_Olympus_ABraveWarrior.mid,33,0,0,1,1,C,C,2,0,0,0,14,0,0,75,ii7,20,v,2.5,66.475,95.0,8,400000.0,0.6433333333333334,0.16833333333333333,H,M,0.6416666666666667,0.16833333333333333,H,M,0.4488605250000001,0.20341700000000001,H,M
1439,Battle_of_Olympus_ABraveWarrior.mid,34,0,0,0,1,G,C,0,6,0,0,5,0,5,80,v7,75,ii7,2.875,70.56521739130434,100.0,8,400000.0,0.6433333333333334,0.17,H,M,0.6433333333333334,0.16833333333333333,H,M,0.40854969565217397,0.25608625,H,H
1440,Battle_of_Olympus_ABraveWarrior.mid,35,0,0,0,1,D,C,6,0,0,0,6,0,4,80,v7,80,v7,2.625,67.14285714285715,100.0,8,400000.0,0.6433333333333334,0.17500000000000002,H,M,0.6433333333333334,0.17,H,M,0.4434562857142858,0.21077675,H,H
1441,Battle_of_Olympus_ABraveWarrior.mid,36,0,0,1,1,F,C,6,9,0,0,0,0,1,75,ii7,80,v7,2.375,64.02631578947368,100.0,7,400000.0,0.6433333333333334,0.17500000000000002,H,M,0.6433333333333334,0.17500000000000002,H,M,0.41827055263157903,0.25487224999999986,H,H
1442,Battle_of_Olympus_ABraveWarrior.mid,37,0,0,1,1,D,C,4,0,5,0,6,1,0,84,vii7,75,ii7,1.875,60.53333333333333,100.0,4,400000.0,0.6466666666666666,0.13166666666666668,H,M,0.6433333333333334,0.17500000000000002,H,M,0.39669546666666683,0.09060425,H,M
1443,Battle_of_Olympus_ABraveWarrior.mid,38,0,0,0,1,B,C,0,6,5,0,5,0,0,24,vii,84,vii7,1.8125,61.13793103448276,100.0,4,400000.0,0.6649999999999999,0.05333333333333334,H,M,0.6466666666666666,0.13166666666666668,H,M,0.34246037931034484,0.11804937500000007,H,M
1444,Battle_of_Olympus_ABraveWarrior.mid,39,0,0,1,1,E,C,1,0,0,0,12,2,1,60,VIIsus4,24,vii,1.9375,58.483870967741936,100.0,4,400000.0,0.6666666666666666,0.025000000000000005,H,M,0.6649999999999999,0.05333333333333334,H,M,0.4296581612903226,0.05354912500000003,H,M
1445,Battle_of_Olympus_ABraveWarrior.mid,40,0,0,1,1,D,C,4,0,5,0,6,1,0,84,vii7,60,VIIsus4,1.875,60.53333333333333,100.0,4,400000.0,0.645,-0.04,H,M,0.6666666666666666,0.025000000000000005,H,M,0.39669546666666683,0.09060425,H,M
1446,Battle_of_Olympus_ABraveWarrior.mid,41,0,0,0,1,B,C,0,6,5,0,5,0,0,24,vii,84,vii7,1.8125,61.13793103448276,100.0,4,400000.0,0.6416666666666666,-0.05833333333333333,H,M,0.645,-0.04,H,M,0.34246037931034484,0.11804937500000007,H,M
1447,Battle_of_Olympus_ABraveWarrior.mid,42,0,0,0,1,F#,C,0,10,0,0,0,6,0,72,VII7,24,vii,2.1875,60.37142857142858,100.0,4,400000.0,0.64,-0.06333333333333334,H,M,0.6416666666666666,-0.05833333333333333,H,M,0.3577213428571428,0.13956862499999995,H,M
1448,Battle_of_Olympus_ABraveWarrior.mid,43,0,0,1,1,D,C,4,0,5,0,6,1,0,84,vii7,72,VII7,1.875,60.53333333333333,100.0,4,400000.0,0.6333333333333334,-0.061666666666666675,H,M,0.64,-0.06333333333333334,H,M,0.39669546666666683,0.09060425,H,M
1449,Battle_of_Olympus_ABraveWarrior.mid,44,0,0,0,1,B,C,0,6,5,0,5,0,0,24,vii,84,vii7,1.8125,61.13793103448276,100.0,4,400000.0,0.63,-0.07166666666666666,H,M,0.6333333333333334,-0.061666666666666675,H,M,0.34246037931034484,0.11804937500000007,H,M
1450,Battle_of_Olympus_ABraveWarrior.mid,45,0,0,1,1,E,C,1,0,0,0,12,2,1,60,VIIsus4,24,vii,1.9375,58.483870967741936,100.0,4,400000.0,0.6283333333333334,-0.08333333333333333,H,M,0.63,-0.07166666666666666,H,M,0.4296581612903226,0.05354912500000003,H,M
1451,Battle_of_Olympus_ABraveWarrior.mid,46,0,0,1,1,D,C,4,0,5,0,6,1,0,84,vii7,60,VIIsus4,1.875,60.53333333333333,100.0,4,400000.0,0.6183333333333335,-0.10333333333333333,H,M,0.6283333333333334,-0.08333333333333333,H,M,0.39669546666666683,0.09060425,H,M
1452,Battle_of_Olympus_ABraveWarrior.mid,47,0,0,0,1,B,C,0,6,5,0,5,0,0,24,vii,84,vii7,1.8125,61.13793103448276,100.0,4,400000.0,0.6083333333333334,-0.11333333333333333,H,M,0.6183333333333335,-0.10333333333333333,H,M,0.34246037931034484,0.11804937500000007,H,M
1453,Battle_of_Olympus_ABraveWarrior.mid,48,0,0,0,1,F#,C,0,10,0,6,0,0,0,40,#iio,24,vii,2.6875,60.37209302325581,96.25,5,400000.0,0.6000000000000001,-0.11499999999999999,H,M,0.6083333333333334,-0.11333333333333333,H,M,0.24631238953488366,0.22908612499999997,M,H
1454,Battle_of_Olympus_ABraveWarrior.mid,49,0,0,0,1,C,C,4,3,0,0,2,2,5,78,iv7,40,#iio,2.4375,64.92307692307692,80.0,8,400000.0,0.5950000000000001,-0.07833333333333331,H,M,0.6000000000000001,-0.11499999999999999,H,M,0.47531476923076926,0.2048321250000001,H,M
1455,Battle_of_Olympus_ABraveWarrior.mid,50,0,0,0,1,F,C,0,5,0,0,5,4,0,18,iv,78,iv7,2.375,63.5,80.0,6,400000.0,0.6333333333333333,-0.026666666666666672,H,M,0.5950000000000001,-0.07833333333333331,H,M,0.38780050000000005,0.1790032500000001,H,M
1456,Battle_of_Olympus_ABraveWarrior.mid,51,0,0,0,1,C,C,2,6,0,0,1,7,0,13,i,18,iv,1.8125,62.06896551724138,75.0,6,400000.0,0.6533333333333332,0.04833333333333333,H,M,0.6333333333333333,-0.026666666666666672,H,M,0.4459196896551723,0.15290937500000018,H,M
1457,Battle_of_Olympus_ABraveWarrior.mid,52,0,0,0,1,C,C,0,10,0,0,0,0,6,13,i,13,i,2.5625,66.41463414634146,80.0,7,400000.0,0.6549999999999999,0.08166666666666667,H,M,0.6533333333333332,0.04833333333333333,H,M,0.44194414634146334,0.21409687500000002,H,H
1458,Battle_of_Olympus_ABraveWarrior.mid,53,0,0,0,1,F,C,0,3,0,0,6,0,7,78,iv7,13,i,2.375,69.34210526315789,80.0,7,400000.0,0.6549999999999999,0.09333333333333332,H,M,0.6549999999999999,0.08166666666666667,H,M,0.4786741842105264,0.15699225,H,M
1459,Battle_of_Olympus_ABraveWarrior.mid,54,0,0,0,1,G,C,2,2,0,0,6,3,3,49,Isus4,78,iv7,2.0,64.3125,80.0,6,400000.0,0.6549999999999999,0.10666666666666667,H,M,0.6549999999999999,0.09333333333333332,H,M,0.4656846875000001,0.11689400000000011,H,M
1460,Battle_of_Olympus_ABraveWarrior.mid,55,0,0,0,1,C,C,4,3,0,0,2,2,5,78,iv7,49,Isus4,2.4375,64.92307692307692,80.0,8,400000.0,0.6549999999999999,0.10666666666666667,H,M,0.6549999999999999,0.10666666666666667,H,M,0.47531476923076926,0.2048321250000001,H,M
1461,Battle_of_Olympus_ABraveWarrior.mid,56,0,0,0,1,F,C,0,5,0,0,5,4,0,18,iv,78,iv7,2.375,63.5,80.0,6,400000.0,0.6566666666666666,0.10666666666666667,H,M,0.6549999999999999,0.10666666666666667,H,M,0.38780050000000005,0.1790032500000001,H,M
1462,Battle_of_Olympus_ABraveWarrior.mid,57,0,0,0,1,C,C,2,6,0,0,1,7,0,13,i,18,iv,1.8125,62.06896551724138,75.0,6,400000.0,0.66,0.10666666666666667,H,M,0.6566666666666666,0.10666666666666667,H,M,0.4459196896551723,0.15290937500000018,H,M
1463,Battle_of_Olympus_ABraveWarrior.mid,58,0,0,0,1,C,C,0,10,0,0,0,0,6,13,i,13,i,2.5625,66.41463414634146,80.0,7,400000.0,0.66,0.10666666666666667,H,M,0.66,0.10666666666666667,H,M,0.44194414634146334,0.21409687500000002,H,H
1464,Battle_of_Olympus_ABraveWarrior.mid,59,0,0,0,1,F,C,0,3,0,0,6,0,7,78,iv7,13,i,2.375,69.34210526315789,80.0,7,400000.0,0.66,0.10666666666666667,H,M,0.66,0.10666666666666667,H,M,0.4786741842105264,0.15699225,H,M
1465,Battle_of_Olympus_ABraveWarrior.mid,60,0,0,0,1,G,C,2,3,0,0,4,0,7,80,v7,78,iv7,2.5625,63.65853658536585,80.0,8,400000.0,0.66,0.10666666666666667,H,M,0.66,0.10666666666666667,H,M,0.4765985853658538,0.197181875,H,M
1466,Battle_of_Olympus_ABraveWarrior.mid,61,0,0,0,1,C,C,4,3,0,0,2,2,5,78,iv7,80,v7,2.4375,64.92307692307692,80.0,8,400000.0,0.6633333333333334,0.12666666666666668,H,M,0.66,0.10666666666666667,H,M,0.47531476923076926,0.2048321250000001,H,M
1467,Battle_of_Olympus_ABraveWarrior.mid,62,0,0,0,1,F,C,0,5,0,0,5,4,0,18,iv,78,iv7,2.375,63.5,80.0,6,400000.0,0.6633333333333334,0.12666666666666668,H,M,0.6633333333333334,0.12666666666666668,H,M,0.38780050000000005,0.1790032500000001,H,M
1468,Battle_of_Olympus_ABraveWarrior.mid,63,0,0,0,1,C,C,2,6,0,0,1,7,0,13,i,18,iv,1.8125,62.06896551724138,75.0,6,400000.0,0.665,0.12833333333333333,H,M,0.6633333333333334,0.12666666666666668,H,M,0.4459196896551723,0.15290937500000018,H,M
1469,Battle_of_Olympus_ABraveWarrior.mid,64,0,0,0,1,C,C,0,10,0,0,0,0,6,13,i,13,i,2.5625,66.41463414634146,80.0,7,400000.0,0.665,0.15666666666666665,H,M,0.665,0.12833333333333333,H,M,0.44194414634146334,0.21409687500000002,H,H
1470,Battle_of_Olympus_ABraveWarrior.mid,65,0,0,0,1,F,C,0,3,0,0,6,0,7,78,iv7,13,i,2.375,69.34210526315789,80.0,7,400000.0,0.665,0.1683333333333333,H,M,0.665,0.15666666666666665,H,M,0.4786741842105264,0.15699225,H,M
1471,Battle_of_Olympus_ABraveWarrior.mid,66,0,0,0,1,G,C,2,2,0,0,6,3,3,49,Isus4,78,iv7,2.0,64.3125,80.0,6,400000.0,0.6666666666666666,0.17333333333333334,H,M,0.665,0.1683333333333333,H,M,0.4656846875000001,0.11689400000000011,H,M
1472,Battle_of_Olympus_ABraveWarrior.mid,67,0,0,0,1,C,C,4,3,0,0,2,2,5,78,iv7,49,Isus4,2.4375,64.92307692307692,80.0,8,400000.0,0.6666666666666666,0.18666666666666665,H,M,0.6666666666666666,0.17333333333333334,H,M,0.47531476923076926,0.2048321250000001,H,M
1473,Battle_of_Olympus_ABraveWarrior.mid,68,0,0,0,1,F,C,0,5,0,0,5,4,0,18,iv,78,iv7,2.375,63.5,80.0,6,400000.0,0.6666666666666666,0.19999999999999998,H,M,0.6666666666666666,0.18666666666666665,H,M,0.38780050000000005,0.1790032500000001,H,M
1474,Battle_of_Olympus_ABraveWarrior.mid,69,0,0,0,1,C,C,2,6,0,0,1,7,0,13,i,18,iv,1.8125,62.06896551724138,75.0,6,400000.0,0.6699999999999999,0.19666666666666666,H,M,0.6666666666666666,0.19999999999999998,H,M,0.4459196896551723,0.15290937500000018,H,M
1475,Battle_of_Olympus_ABraveWarrior.mid,70,0,0,0,1,C,C,0,10,0,0,0,0,6,13,i,13,i,2.5625,66.41463414634146,80.0,7,400000.0,0.6699999999999999,0.19499999999999998,H,M,0.6699999999999999,0.19666666666666666,H,M,0.44194414634146334,0.21409687500000002,H,H
1476,Battle_of_Olympus_ABraveWarrior.mid,71,0,0,0,1,F,C,0,3,0,0,6,0,7,78,iv7,13,i,2.375,69.34210526315789,80.0,7,400000.0,0.6699999999999999,0.205,H,M,0.6699999999999999,0.19499999999999998,H,M,0.4786741842105264,0.15699225,H,M
1477,Battle_of_Olympus_ABraveWarrior.mid,72,0,0,0,1,E,C,2,3,0,0,2,1,8,77,iii7,78,iv7,3.1875,64.68627450980392,80.75,7,400000.0,0.6716666666666665,0.21333333333333335,H,M,0.6699999999999999,0.205,H,M,0.467877593137255,0.170764125,H,M
1478,Battle_of_Olympus_ABraveWarrior.mid,73,0,0,0,1,E,C,1,9,0,0,0,0,6,1,I,77,iii7,5.3125,64.50588235294117,83.0,3,400000.0,0.6733333333333332,0.19666666666666668,H,M,0.6716666666666665,0.21333333333333335,H,M,0.3869125529411764,0.0503653750000001,H,M
1479,Battle_of_Olympus_ABraveWarrior.mid,74,0,0,0,1,A,C,0,10,0,0,0,0,6,22,vi,1,I,5.3125,63.27058823529411,80.9375,4,400000.0,0.6766666666666667,0.17666666666666667,H,M,0.6733333333333332,0.19666666666666668,H,M,0.3854196227941175,0.10221300000000005,H,M
1480,Battle_of_Olympus_ABraveWarrior.mid,75,0,0,0,1,B,C,0,12,0,0,4,0,0,24,vii,22,vi,5.25,64.01190476190476,80.75,2,400000.0,0.6266666666666667,0.1366666666666667,H,M,0.6766666666666667,0.17666666666666667,H,M,0.34895402380952384,0.009570000000000078,H,L
1481,Battle_of_Olympus_ABraveWarrior.mid,76,0,0,0,1,E,C,1,9,0,0,0,0,6,1,I,24,vii,5.3125,64.50588235294117,83.0,3,400000.0,0.6566666666666666,0.12833333333333333,H,M,0.6266666666666667,0.1366666666666667,H,M,0.3869125529411764,0.0503653750000001,H,M
1482,Battle_of_Olympus_ABraveWarrior.mid,77,0,0,0,1,A,C,0,10,0,0,0,0,6,22,vi,1,I,5.375,63.3953488372093,80.9375,4,400000.0,0.6433333333333333,0.10499999999999998,H,M,0.6566666666666666,0.12833333333333333,H,M,0.3845492107558139,0.10254787500000001,H,M
1483,Battle_of_Olympus_ABraveWarrior.mid,78,0,0,0,1,B,C,0,10,0,0,3,0,3,77,iii7,22,vi,5.9375,64.86315789473684,80.0,7,400000.0,0.6316666666666666,0.10166666666666664,H,M,0.6433333333333333,0.10499999999999998,H,M,0.37117392631578944,0.22807012499999996,H,H
-1484,Battle_of_Olympus_ABraveWarrior.mid,79,1,1,1,1,C,C,0,0,0,0,0,0,0,0,no_chord,77,iii7,0.0,0.0,0.0,0,400000.0,0.6316666666666666,0.10166666666666664,H,M,0.6316666666666666,0.10166666666666664,H,M,,,,
1484,Battle_of_Olympus_APrayertoZeus.mid,0,0,0,1,0,A,A,12,0,0,0,4,0,0,6,IV,0,no_chord,4.375,58.11428571428572,110.0,12,750000.0,-0.78,-0.25,L,L,-0.78,-0.25,L,L,0.03498202857142868,0.016303250000000102,L,L
1485,Battle_of_Olympus_APrayertoZeus.mid,1,0,0,1,0,A,A,2,9,0,0,4,0,1,6,IV,6,IV,3.375,53.77777777777777,110.0,9,750000.0,-0.78,-0.28500000000000003,L,L,-0.78,-0.25,L,L,-0.017294444444444557,-0.009563750000000093,L,L
1486,Battle_of_Olympus_APrayertoZeus.mid,2,0,0,0,0,B,A,8,0,0,0,3,1,4,15,ii,6,IV,3.0625,60.53061224489796,110.0,12,750000.0,-0.78,-0.3075,L,L,-0.78,-0.28500000000000003,L,L,0.042159204081632595,0.0021108750000001786,L,L
1487,Battle_of_Olympus_APrayertoZeus.mid,3,0,0,1,0,D,A,0,5,0,0,4,3,4,49,Isus4,15,ii,5.0,60.125,110.0,11,750000.0,-0.775,-0.3375,L,L,-0.78,-0.3075,L,L,-0.012066125000000094,0.04081299999999988,L,M
1488,Battle_of_Olympus_APrayertoZeus.mid,4,0,0,0,0,A,A,12,0,1,0,1,0,2,9,#V,49,Isus4,4.6875,63.14666666666666,110.0,14,750000.0,-0.775,-0.3975,L,L,-0.775,-0.3375,L,L,0.017623853333333328,0.057943625000000165,L,M
1489,Battle_of_Olympus_APrayertoZeus.mid,5,0,0,0,0,A,A,9,0,1,5,1,0,0,9,#V,9,#V,4.9375,62.0379746835443,110.0,14,750000.0,-0.775,-0.3425,L,L,-0.775,-0.3975,L,L,-0.1042754683544305,0.11545812500000008,L,M
1490,Battle_of_Olympus_APrayertoZeus.mid,6,0,0,0,0,A,A,9,0,1,0,5,0,1,9,#V,9,#V,4.125,67.51515151515152,110.0,14,750000.0,-0.775,-0.27749999999999997,L,L,-0.775,-0.3425,L,L,0.018611666666666637,0.05022975000000007,L,M
1491,Battle_of_Olympus_APrayertoZeus.mid,7,0,0,0,0,A,A,0,2,0,0,1,0,13,78,iv7,9,#V,4.9375,61.101265822784804,110.0,14,811171.375,-0.775,-0.2025,L,L,-0.775,-0.27749999999999997,L,L,0.004947531759018908,0.003846239625000192,L,L
1492,Battle_of_Olympus_APrayertoZeus.mid,8,0,0,0,0,C,A,7,8,0,0,0,0,1,12,VII,78,iv7,4.6875,60.333333333333336,110.0,16,750000.0,-0.775,-0.0025000000000000022,L,M,-0.775,-0.2025,L,L,-0.022141333333333457,0.13895362499999997,L,M
1493,Battle_of_Olympus_APrayertoZeus.mid,9,0,0,0,0,C,A,0,10,0,0,6,0,0,59,#VIsus4,12,VII,4.875,60.333333333333336,110.0,16,750000.0,-0.7250000000000001,-0.3275,L,L,-0.775,-0.0025000000000000022,L,M,-0.0576913333333334,0.1472382499999999,L,M
1494,Battle_of_Olympus_APrayertoZeus.mid,10,0,0,0,0,C,A,7,8,0,0,0,0,1,12,VII,59,#VIsus4,4.6875,58.57333333333334,110.0,16,750000.0,-0.7250000000000001,-0.2875,L,L,-0.7250000000000001,-0.3275,L,L,-0.024251573333333443,0.13895362499999997,L,M
1495,Battle_of_Olympus_APrayertoZeus.mid,11,0,0,0,0,C,A,0,10,0,0,3,0,3,16,#ii,12,VII,5.1875,60.5301204819277,110.0,16,750000.0,-0.7250000000000001,-0.2875,L,L,-0.7250000000000001,-0.2875,L,L,-0.048725385542168737,0.15302262500000008,L,M
1496,Battle_of_Olympus_APrayertoZeus.mid,12,0,0,0,0,C,A,7,8,0,0,0,0,1,12,VII,16,#ii,4.6875,60.333333333333336,110.0,16,750000.0,-0.7250000000000001,-0.2875,L,L,-0.7250000000000001,-0.2875,L,L,-0.022141333333333457,0.13895362499999997,L,M
1497,Battle_of_Olympus_APrayertoZeus.mid,13,0,0,0,0,C,A,0,10,0,0,6,0,0,59,#VIsus4,12,VII,4.875,60.333333333333336,110.0,16,750000.0,-0.7250000000000001,-0.35250000000000004,L,L,-0.7250000000000001,-0.2875,L,L,-0.0576913333333334,0.1472382499999999,L,M
1498,Battle_of_Olympus_APrayertoZeus.mid,14,0,0,0,0,C,A,7,8,0,0,0,0,1,12,VII,59,#VIsus4,4.8125,59.285714285714285,110.0,16,750000.0,-0.7250000000000001,-0.2825,L,L,-0.7250000000000001,-0.35250000000000004,L,L,-0.025437428571428666,0.1396233750000001,L,M
1499,Battle_of_Olympus_APrayertoZeus.mid,15,0,0,0,0,C,A,0,10,0,0,3,0,3,16,#ii,12,VII,5.1875,60.5301204819277,110.0,16,749455.625,-0.7250000000000001,-0.28,L,L,-0.7250000000000001,-0.2825,L,L,-0.04852467447966871,0.15360673937500013,L,M
1500,Battle_of_Olympus_APrayertoZeus.mid,16,0,0,0,0,C,A,5,1,0,0,0,0,0,4,#II,16,#ii,4.1875,55.77611940298508,110.0,2,725340.5625,-0.7250000000000001,-0.28,L,L,-0.7250000000000001,-0.28,L,L,-0.21905949822957096,-0.16774179856249993,L,L
1501,Battle_of_Olympus_APrayertoZeus.mid,17,0,0,0,0,D,A,2,0,0,4,10,0,0,59,#VIsus4,4,#II,4.1875,56.71641791044776,110.0,1,694995.0,-0.7250000000000001,-0.42,L,L,-0.7250000000000001,-0.28,L,L,-0.09569267142537316,-0.33827400999999996,L,L
1502,Battle_of_Olympus_APrayertoZeus.mid,18,0,0,0,0,D#,A,0,0,0,4,2,5,3,80,v7,59,#VIsus4,4.3125,62.30434782608695,110.0,8,666622.9375,-0.71,-0.46249999999999997,L,L,-0.7250000000000001,-0.42,L,L,-0.10231896401277182,0.0741579630625,L,M
1503,Battle_of_Olympus_APrayertoZeus.mid,19,0,0,1,0,C,A,5,0,0,1,5,3,2,4,#II,80,v7,4.3125,60.47826086956522,110.0,9,640909.0625,-0.7050000000000001,-0.39,L,L,-0.71,-0.46249999999999997,L,L,0.040001263438858736,0.06903295093750006,L,M
1504,Battle_of_Olympus_APrayertoZeus.mid,20,0,0,0,0,D,A,5,0,0,0,5,3,1,5,III,4,#II,4.3125,61.30434782608695,110.0,8,616702.8125,-0.7050000000000001,-0.4025,L,L,-0.7050000000000001,-0.39,L,L,0.0006275860747281536,0.07189625718750003,L,M
1505,Battle_of_Olympus_APrayertoZeus.mid,21,0,0,0,0,D#,A,1,0,2,0,0,0,13,79,#iv7,5,III,6.875,64.15454545454547,110.0,12,594627.5,-0.7050000000000001,-0.3775,L,L,-0.7050000000000001,-0.4025,L,L,0.04667014074999995,0.2053329425,L,M
1506,Battle_of_Olympus_APrayertoZeus.mid,22,0,0,0,0,C,A,6,2,0,0,2,3,3,81,#v7,79,#iv7,5.625,65.24444444444444,110.0,16,750000.0,-0.7050000000000001,-0.3775,L,L,-0.7050000000000001,-0.3775,L,L,-0.0056229111111112395,0.10960675000000009,L,M
